Dataset,Mode,Anomaly_ID,Trace_ID,Fitness_Pre,Fitness_Post,Delta,Outcome
testBank,ISOLATED,Sub18,trace_293,0.7407,0.7333,-0.0074,WORSENED
testBank,ISOLATED,Sub18,trace_321,0.9697,0.8889,-0.0808,WORSENED
testBank,ISOLATED,Sub18,trace_329,0.9697,0.8889,-0.0808,WORSENED
testBank,ISOLATED,Sub18,trace_331,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_341,0.7000,0.6977,-0.0023,WORSENED
testBank,ISOLATED,Sub18,trace_346,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_355,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_381,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_388,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_399,0.7407,0.7333,-0.0074,WORSENED
testBank,ISOLATED,Sub18,trace_407,0.8485,0.7778,-0.0707,WORSENED
testBank,ISOLATED,Sub18,trace_408,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_418,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_44,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_439,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_452,0.7407,0.7333,-0.0074,WORSENED
testBank,ISOLATED,Sub18,trace_458,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_478,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_482,0.8500,0.7907,-0.0593,WORSENED
testBank,ISOLATED,Sub18,trace_506,0.9091,0.8889,-0.0202,WORSENED
testBank,ISOLATED,Sub18,trace_507,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_519,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_521,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_528,0.9630,0.8667,-0.0963,WORSENED
testBank,ISOLATED,Sub18,trace_531,0.8889,0.8667,-0.0222,WORSENED
testBank,ISOLATED,Sub18,trace_538,0.9697,0.8889,-0.0808,WORSENED
testBank,ISOLATED,Sub18,trace_558,0.8148,0.7333,-0.0815,WORSENED
testBank,ISOLATED,Sub18,trace_566,0.7407,0.7333,-0.0074,WORSENED
testBank,ISOLATED,Sub22,trace_1348,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_1371,0.8205,0.9231,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_1391,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1395,0.6905,0.7857,0.0952,IMPROVED
testBank,ISOLATED,Sub22,trace_136,0.8718,0.9744,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_137,0.8974,1.0000,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_1430,0.7879,0.9091,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_1446,0.9184,1.0000,0.0816,IMPROVED
testBank,ISOLATED,Sub22,trace_1498,0.8974,1.0000,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_1532,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1533,0.8205,0.9231,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_1542,0.7879,0.9091,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_1543,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1556,0.9184,1.0000,0.0816,IMPROVED
testBank,ISOLATED,Sub22,trace_151,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_1599,0.7353,0.8529,0.1176,IMPROVED
testBank,ISOLATED,Sub22,trace_1626,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1632,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1634,0.8810,0.9762,0.0952,IMPROVED
testBank,ISOLATED,Sub22,trace_1638,0.8974,1.0000,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_1644,0.7879,0.9091,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_1659,0.8250,0.9250,0.1000,IMPROVED
testBank,ISOLATED,Sub22,trace_1670,0.6571,0.7714,0.1143,IMPROVED
testBank,ISOLATED,Sub22,trace_1672,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_159,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1696,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub22,trace_1698,0.9024,1.0000,0.0976,IMPROVED
testBank,ISOLATED,Sub22,trace_161,0.9070,1.0000,0.0930,IMPROVED
testBank,ISOLATED,Sub22,trace_1734,0.7179,0.8205,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_1777,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_1778,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1820,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub22,trace_1831,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1834,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1871,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_1874,0.7895,0.8947,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_1878,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_1879,0.7353,0.8529,0.1176,IMPROVED
testBank,ISOLATED,Sub22,trace_1881,0.7209,0.8140,0.0930,IMPROVED
testBank,ISOLATED,Sub22,trace_1909,0.9070,1.0000,0.0930,IMPROVED
testBank,ISOLATED,Sub22,trace_1947,0.9245,1.0000,0.0755,IMPROVED
testBank,ISOLATED,Sub22,trace_1977,0.7632,0.8684,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_1984,0.8913,0.9783,0.0870,IMPROVED
testBank,ISOLATED,Sub22,trace_1990,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub22,trace_1995,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_195,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_20,0.9184,1.0000,0.0816,IMPROVED
testBank,ISOLATED,Sub22,trace_214,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_222,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub22,trace_231,0.8421,0.9474,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_238,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_241,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_246,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_27,0.8421,0.9474,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_261,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_269,0.7632,0.8684,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_306,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_314,0.8913,0.9783,0.0870,IMPROVED
testBank,ISOLATED,Sub22,trace_330,0.9070,1.0000,0.0930,IMPROVED
testBank,ISOLATED,Sub22,trace_332,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_333,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_340,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_344,0.9024,1.0000,0.0976,IMPROVED
testBank,ISOLATED,Sub22,trace_366,0.7895,0.8947,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_371,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_40,0.8333,0.9286,0.0952,IMPROVED
testBank,ISOLATED,Sub22,trace_394,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_396,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_406,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_411,0.8250,0.9250,0.1000,IMPROVED
testBank,ISOLATED,Sub22,trace_413,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_416,0.7750,0.8750,0.1000,IMPROVED
testBank,ISOLATED,Sub22,trace_417,0.7879,0.9091,0.1212,IMPROVED
testBank,ISOLATED,Sub22,trace_432,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_434,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub22,trace_435,0.8421,0.9474,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_438,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_447,0.8718,0.9744,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_455,0.8250,0.9250,0.1000,IMPROVED
testBank,ISOLATED,Sub22,trace_468,0.8421,0.9474,0.1053,IMPROVED
testBank,ISOLATED,Sub22,trace_477,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_479,0.7692,0.8718,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_481,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_482,0.8500,0.9500,0.1000,IMPROVED
testBank,ISOLATED,Sub22,trace_536,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub22,trace_546,0.8974,1.0000,0.1026,IMPROVED
testBank,ISOLATED,Sub22,trace_574,0.8333,0.9286,0.0952,IMPROVED
testBank,ISOLATED,Sub22,trace_578,0.9070,1.0000,0.0930,IMPROVED
testBank,ISOLATED,Sub29,trace_1355,0.8974,1.0000,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_1373,0.8718,0.9744,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_1374,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub29,trace_1385,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1388,0.7000,0.8000,0.1000,IMPROVED
testBank,ISOLATED,Sub29,trace_1393,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub29,trace_1394,0.7381,0.8333,0.0952,IMPROVED
testBank,ISOLATED,Sub29,trace_1400,0.7692,0.8718,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_1418,0.8718,0.9744,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_1470,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1471,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub29,trace_141,0.7692,0.8718,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_1473,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub29,trace_1513,0.8056,0.9167,0.1111,IMPROVED
testBank,ISOLATED,Sub29,trace_1569,0.8500,0.9500,0.1000,IMPROVED
testBank,ISOLATED,Sub29,trace_1575,0.6923,0.7949,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_1577,0.9111,1.0000,0.0889,IMPROVED
testBank,ISOLATED,Sub29,trace_1590,0.8409,0.9318,0.0909,IMPROVED
testBank,ISOLATED,Sub29,trace_1592,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1600,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub29,trace_1603,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub29,trace_1625,0.8043,0.8913,0.0870,IMPROVED
testBank,ISOLATED,Sub29,trace_1652,0.9000,0.9800,0.0800,IMPROVED
testBank,ISOLATED,Sub29,trace_1654,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub29,trace_1661,0.8974,1.0000,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_1688,0.7857,0.8810,0.0952,IMPROVED
testBank,ISOLATED,Sub29,trace_1705,0.8913,0.9783,0.0870,IMPROVED
testBank,ISOLATED,Sub29,trace_1729,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1732,0.8974,1.0000,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_163,0.9111,1.0000,0.0889,IMPROVED
testBank,ISOLATED,Sub29,trace_1768,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1776,0.8421,0.9474,0.1053,IMPROVED
testBank,ISOLATED,Sub29,trace_1783,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1793,0.7073,0.8049,0.0976,IMPROVED
testBank,ISOLATED,Sub29,trace_1819,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub29,trace_1827,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1836,0.8718,0.9744,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_174,0.7353,0.8529,0.1176,IMPROVED
testBank,ISOLATED,Sub29,trace_1868,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub29,trace_1875,0.7692,0.8718,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_1906,0.8974,1.0000,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_183,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub29,trace_1931,0.8250,0.9250,0.1000,IMPROVED
testBank,ISOLATED,Sub29,trace_1934,0.7879,0.9091,0.1212,IMPROVED
testBank,ISOLATED,Sub29,trace_1943,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1953,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub29,trace_187,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub29,trace_1982,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_1983,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub29,trace_191,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_202,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_209,0.8205,0.9231,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_271,0.8947,1.0000,0.1053,IMPROVED
testBank,ISOLATED,Sub29,trace_279,0.7209,0.8140,0.0930,IMPROVED
testBank,ISOLATED,Sub29,trace_298,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub29,trace_337,0.9184,1.0000,0.0816,IMPROVED
testBank,ISOLATED,Sub29,trace_341,0.7000,0.8000,0.1000,IMPROVED
testBank,ISOLATED,Sub29,trace_363,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub29,trace_407,0.8485,0.9697,0.1212,IMPROVED
testBank,ISOLATED,Sub29,trace_409,0.8600,0.9400,0.0800,IMPROVED
testBank,ISOLATED,Sub29,trace_448,0.8125,0.9375,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_483,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_486,0.7895,0.8947,0.1053,IMPROVED
testBank,ISOLATED,Sub29,trace_495,0.8913,0.9783,0.0870,IMPROVED
testBank,ISOLATED,Sub29,trace_496,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_505,0.8718,0.9744,0.1026,IMPROVED
testBank,ISOLATED,Sub29,trace_508,0.9024,1.0000,0.0976,IMPROVED
testBank,ISOLATED,Sub29,trace_525,0.8750,1.0000,0.1250,IMPROVED
testBank,ISOLATED,Sub29,trace_5,0.8857,1.0000,0.1143,IMPROVED
testBank,ISOLATED,Sub29,trace_552,0.7895,0.8947,0.1053,IMPROVED
testBank,ISOLATED,Sub20,trace_1340,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1344,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_1358,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_1386,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1428,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_140,0.8148,0.6667,-0.1481,WORSENED
testBank,ISOLATED,Sub20,trace_1466,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_13,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_142,0.8148,0.6667,-0.1481,WORSENED
testBank,ISOLATED,Sub20,trace_1511,0.8148,0.7407,-0.0741,WORSENED
testBank,ISOLATED,Sub20,trace_145,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1537,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_147,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_1595,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_1597,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1608,0.8148,0.6667,-0.1481,WORSENED
testBank,ISOLATED,Sub20,trace_1618,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1624,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1706,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_1716,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1782,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1809,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1823,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1844,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1854,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_1895,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1914,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_1932,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1937,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_186,0.8148,0.6667,-0.1481,WORSENED
testBank,ISOLATED,Sub20,trace_1949,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_1963,0.8148,0.7407,-0.0741,WORSENED
testBank,ISOLATED,Sub20,trace_1971,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_198,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_204,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_229,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_232,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_248,0.8148,0.6667,-0.1481,WORSENED
testBank,ISOLATED,Sub20,trace_260,0.8148,0.7407,-0.0741,WORSENED
testBank,ISOLATED,Sub20,trace_273,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_280,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_291,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_311,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_335,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_356,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_372,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_393,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_398,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_412,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_422,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_461,0.8462,0.7692,-0.0769,WORSENED
testBank,ISOLATED,Sub20,trace_484,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_494,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_52,0.8148,0.6667,-0.1481,WORSENED
testBank,ISOLATED,Sub20,trace_498,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_555,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub20,trace_585,0.8462,0.6923,-0.1538,WORSENED
testBank,ISOLATED,Sub26,trace_1343,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1378,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_135,0.8293,0.8293,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1393,0.8485,0.8485,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_136,0.8718,0.8718,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1439,0.9697,0.9697,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1455,0.9697,0.9697,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1457,0.9697,0.9697,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_140,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1462,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_141,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_142,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1511,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1529,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1553,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1601,0.9744,0.9744,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1608,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1658,0.7059,0.7059,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1664,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1665,0.8235,0.8235,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1673,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1686,0.9697,0.9697,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1744,0.9744,0.9744,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1748,0.9697,0.9697,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1762,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1770,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1774,0.9500,0.9500,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1836,0.8718,0.8718,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1868,0.8485,0.8485,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1878,0.8485,0.8485,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_178,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1885,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1913,0.9744,0.9744,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_186,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1948,0.9412,0.9412,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_1963,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_201,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_248,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_260,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_261,0.8485,0.8485,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_278,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_289,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_304,0.7500,0.7500,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_348,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_365,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_369,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_396,0.8485,0.8485,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_405,0.8718,0.8718,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_425,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_431,0.9500,0.9500,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_444,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_456,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_47,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_479,0.7692,0.7692,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_485,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_52,0.8148,0.8148,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_534,0.9630,0.9630,0.0000,UNCHANGED
testBank,ISOLATED,Sub26,trace_572,0.9697,0.9697,0.0000,UNCHANGED
testBank,ISOLATED,Sub33,trace_1335,0.8214,0.5357,-0.2857,WORSENED
testBank,ISOLATED,Sub33,trace_132,0.8214,0.5357,-0.2857,WORSENED
testBank,ISOLATED,Sub33,trace_1365,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_1372,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_1375,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1402,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_1424,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_1426,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_1434,0.8611,0.6389,-0.2222,WORSENED
testBank,ISOLATED,Sub33,trace_1441,0.8214,0.6786,-0.1429,WORSENED
testBank,ISOLATED,Sub33,trace_1450,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_1451,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_1454,0.8214,0.5357,-0.2857,WORSENED
testBank,ISOLATED,Sub33,trace_1459,0.8438,0.5938,-0.2500,WORSENED
testBank,ISOLATED,Sub33,trace_1463,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1476,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1504,0.8214,0.6071,-0.2143,WORSENED
testBank,ISOLATED,Sub33,trace_1505,0.8214,0.6786,-0.1429,WORSENED
